,Distance (scaled),Elevation (scaled),Wind (scaled),Is snowing,Result
4088,33,7,2.0,0,1
4089,53,7,2.0,0,1
4090,33,7,2.0,0,1
4091,53,7,2.0,0,1
4092,33,7,2.0,0,1
4093,33,7,2.0,0,1
4094,33,7,2.0,0,1
4095,53,1070,0.0,0,0
4096,33,1070,0.0,0,1
4097,51,1070,0.0,0,1
4098,31,1070,0.0,0,1
4099,33,1070,0.0,0,1
4100,21,1070,0.0,0,1
4101,33,1070,0.0,0,1
4102,51,5280,24.0,0,0
4103,33,5280,24.0,0,1
4104,33,5280,24.0,0,1
4105,33,5280,24.0,0,1
4106,33,5280,24.0,0,1
4107,33,5280,24.0,0,0
4108,33,5280,24.0,0,1
4109,33,5280,24.0,0,1
4110,27,5280,24.0,0,1
4111,27,5280,24.0,0,1
4112,33,5280,24.0,0,0
4113,33,5280,24.0,0,1
4114,33,640,5.0,0,1
4115,36,640,5.0,0,1
4116,33,640,5.0,0,1
4117,33,640,5.0,0,1
4118,33,640,5.0,0,1
4119,22,640,5.0,0,1
4120,51,640,5.0,0,1
4121,33,640,5.0,0,1
4122,33,840,0.0,0,1
4123,33,840,0.0,0,1
4124,42,840,0.0,0,1
4125,33,840,0.0,0,1
4126,35,840,0.0,0,1
4127,24,840,0.0,0,1
4128,33,840,0.0,0,1
4129,33,840,0.0,0,1
4130,22,840,0.0,0,1
4131,48,840,0.0,0,1
4132,33,840,0.0,0,1
4133,42,840,0.0,0,1
4134,37,3,0.0,0,1
4135,33,3,0.0,0,1
4136,48,3,0.0,0,0
4137,33,3,0.0,0,1
4138,39,3,0.0,0,1
4139,33,430,5.0,0,1
4140,33,430,5.0,0,1
4141,33,430,5.0,0,1
4142,33,430,5.0,0,1
4143,33,430,5.0,0,0
4144,38,430,5.0,0,1
4145,53,430,5.0,0,1
4146,33,430,5.0,0,1
4147,33,430,5.0,0,1
4148,33,430,5.0,0,1
4149,33,710,0.0,0,1
4150,33,710,0.0,0,1
4151,33,710,0.0,0,1
4152,23,710,0.0,0,1
4153,35,710,0.0,0,1
4154,31,710,0.0,0,1
4155,53,710,0.0,0,1
4156,33,710,0.0,0,1
4157,33,710,0.0,0,1
4158,33,25,3.0,0,1
4159,33,25,3.0,0,1
4160,45,25,3.0,0,1
4161,33,25,3.0,0,1
4162,57,25,3.0,0,0
4163,33,25,3.0,0,1
4164,33,25,3.0,0,1
4165,33,25,3.0,0,1
4166,33,25,3.0,0,1
4167,33,3,0.0,0,1
4168,33,3,0.0,0,1
4169,33,3,0.0,0,1
4170,33,3,0.0,0,1
4171,33,3,0.0,0,1
4172,22,3,0.0,0,1
4173,33,3,0.0,0,1
4174,33,2001,0.0,0,1
4175,23,2001,0.0,0,1
4176,33,2001,0.0,0,1
4177,22,2001,0.0,0,1
4178,33,2001,0.0,0,1
4179,33,2001,0.0,0,1
4180,33,2001,0.0,0,1
4181,33,2001,0.0,0,1
4182,46,2001,0.0,0,0
4183,51,2001,0.0,0,0
4184,23,2001,0.0,0,1
4185,45,7,9.0,0,1
4186,36,7,9.0,0,1
4187,52,7,9.0,0,0
4188,33,7,9.0,0,1
4189,45,7,9.0,0,1
4190,42,7,9.0,0,1
4191,33,7,9.0,0,1
4192,33,62,0.0,0,1
4193,39,62,0.0,0,1
4194,25,62,0.0,0,1
4195,45,62,0.0,0,1
4196,33,62,0.0,0,1
4197,33,62,0.0,0,1
4198,21,62,0.0,0,1
4199,33,62,0.0,0,1
4200,41,62,0.0,0,1
4201,33,1070,0.0,0,1
4202,33,1070,0.0,0,1
4203,33,1070,0.0,0,1
4204,40,1070,0.0,0,1
4205,33,1070,0.0,0,1
4206,33,1070,0.0,0,1
4207,33,1070,0.0,0,1
4208,34,482,10.0,0,1
4209,55,482,10.0,0,0
4210,33,482,10.0,0,1
4211,33,482,10.0,0,1
4212,33,482,10.0,0,1
4213,25,482,10.0,0,1
4214,33,482,10.0,0,1
4215,33,482,10.0,0,1
4216,33,482,10.0,0,1
4217,43,450,8.0,0,1
4218,40,450,8.0,0,1
4219,33,450,8.0,0,1
4220,48,450,8.0,0,1
4221,33,450,8.0,0,1
4222,33,450,8.0,0,0
4223,33,645,0.0,0,1
4224,33,645,0.0,0,1
4225,33,645,0.0,0,1
4226,48,645,0.0,0,1
4227,33,645,0.0,0,1
4228,60,645,0.0,0,0
4229,41,645,0.0,0,1
4230,33,645,0.0,0,1
4231,33,645,0.0,0,1
4232,46,645,0.0,0,1
4233,33,645,0.0,0,1
4234,31,645,0.0,0,1
4235,33,645,0.0,0,1
4236,33,1050,0.0,0,1
4237,33,1050,0.0,0,1
4238,32,1050,0.0,0,1
4239,33,1050,0.0,0,1
4240,33,1050,0.0,0,1
4241,33,1050,0.0,0,1
4242,33,1050,0.0,0,1
4243,27,1050,0.0,0,1
4244,52,1050,0.0,0,1
4245,33,1050,0.0,0,1
4246,33,1020,8.0,0,1
4247,33,1020,8.0,0,1
4248,53,1020,8.0,0,1
4249,33,1020,8.0,0,1
4250,33,1020,8.0,0,1
4251,39,1020,8.0,0,0
4252,45,289,4.0,0,1
4253,22,289,4.0,0,1
4254,33,289,4.0,0,1
4255,33,289,4.0,0,0
4256,33,289,4.0,0,1
4257,33,289,4.0,0,1
4258,33,289,4.0,0,1
4259,33,289,4.0,0,1
4260,33,450,6.0,0,0
4261,33,450,6.0,0,1
4262,33,450,6.0,0,1
4263,48,450,6.0,0,1
4264,26,450,6.0,0,1
4265,33,450,6.0,0,1
4266,26,7,5.0,0,1
4267,33,7,5.0,0,1
4268,20,7,5.0,0,1
4269,33,7,5.0,0,1
4270,40,7,5.0,0,1
4271,33,7,5.0,0,1
4272,33,7,5.0,0,1
4273,33,7,5.0,0,1
4274,33,7,5.0,0,1
4275,33,7,5.0,0,1
4276,33,50,0.0,0,1
4277,21,50,0.0,0,1
4278,49,50,0.0,0,0
4279,35,50,0.0,0,1
4280,33,50,0.0,0,1
4281,33,50,0.0,0,1
4282,33,50,0.0,0,1
4283,33,50,0.0,0,1
4284,33,50,0.0,0,1
4285,48,50,0.0,0,1
4286,33,50,0.0,0,1
4287,33,50,0.0,0,1
4288,36,50,0.0,0,1
4289,44,3,5.0,0,1
4290,33,3,5.0,0,1
4291,61,3,5.0,0,0
4292,33,3,5.0,0,1
4293,33,3,5.0,0,1
4294,33,3,5.0,0,0
4295,34,3,5.0,0,1
4296,37,62,0.0,0,1
4297,37,62,0.0,0,0
4298,33,62,0.0,0,1
4299,43,62,0.0,0,1
4300,30,62,0.0,0,1
4301,25,62,0.0,0,1
4302,49,62,0.0,0,1
4303,33,62,0.0,0,1
4304,51,62,0.0,0,1
4305,37,62,0.0,0,1
4306,33,750,6.0,0,1
4307,33,750,6.0,0,1
4308,33,750,6.0,0,1
4309,33,750,6.0,0,1
4310,28,750,6.0,0,1
4311,33,750,6.0,0,1
4312,33,750,6.0,0,1
4313,33,750,6.0,0,1
4314,43,20,2.0,0,1
4315,45,20,2.0,0,1
4316,51,20,2.0,0,1
4317,49,20,2.0,0,1
4318,33,20,2.0,0,1
4319,33,20,2.0,0,1
4320,33,20,2.0,0,1
4321,33,2001,0.0,0,1
4322,37,2001,0.0,0,1
4323,23,2001,0.0,0,1
4324,39,2001,0.0,0,1
4325,38,2001,0.0,0,1
4326,33,2001,0.0,0,1
4327,20,2001,0.0,0,1
4328,22,2001,0.0,0,1
4329,33,2001,0.0,0,0
4330,33,2001,0.0,0,1
4331,22,2001,0.0,0,1
4332,44,2001,0.0,0,1
4333,33,3,0.0,0,1
4334,33,3,0.0,0,1
4335,33,3,0.0,0,1
4336,30,3,0.0,0,1
4337,33,3,0.0,0,1
4338,33,3,0.0,0,1
4339,33,3,0.0,0,0
4340,33,3,0.0,0,1
4341,33,3,0.0,0,1
4342,33,3,0.0,0,1
4343,33,3,0.0,0,1
4344,33,3,0.0,0,1
4345,33,25,3.0,0,1
4346,33,25,3.0,0,1
4347,20,25,3.0,0,1
4348,31,25,3.0,0,1
4349,28,25,3.0,0,1
4350,42,25,3.0,0,1
4351,33,25,3.0,0,1
4352,33,25,3.0,0,1
4353,33,645,0.0,0,1
4354,35,645,0.0,0,1
4355,33,645,0.0,0,1
4356,33,645,0.0,0,1
4357,20,645,0.0,0,1
4358,38,645,0.0,0,1
4359,33,645,0.0,0,1
4360,33,645,0.0,0,1
4361,21,645,0.0,0,1
4362,33,645,0.0,0,1
4363,27,1070,0.0,0,1
4364,33,1070,0.0,0,1
4365,43,1070,0.0,0,1
4366,41,1070,0.0,0,0
4367,33,1070,0.0,0,1
4368,33,1070,0.0,0,0
4369,36,1070,0.0,0,0
4370,33,646,0.0,0,0
4371,33,646,0.0,0,1
4372,33,646,0.0,0,1
4373,33,646,0.0,0,1
4374,33,646,0.0,0,1
4375,33,646,0.0,0,0
4376,33,646,0.0,0,1
4377,33,646,0.0,0,1
4378,42,646,0.0,0,0
4379,33,640,15.0,1,0
4380,33,640,15.0,1,1
4381,33,640,15.0,1,1
4382,33,640,15.0,1,1
4383,33,640,15.0,1,1
4384,33,640,15.0,1,1
4385,33,640,15.0,1,1
4386,33,62,0.0,0,1
4387,28,62,0.0,0,1
4388,33,62,0.0,0,1
4389,34,62,0.0,0,1
4390,27,62,0.0,0,1
4391,33,26,4.0,0,1
4392,21,26,4.0,0,1
4393,29,26,4.0,0,1
4394,33,26,4.0,0,1
4395,38,26,4.0,0,1
4396,33,26,4.0,0,1
4397,25,26,4.0,0,1
4398,33,26,4.0,0,1
4399,21,26,4.0,0,1
4400,33,26,4.0,0,1
4401,33,26,4.0,0,1
4402,33,26,4.0,0,1
4403,33,26,4.0,0,1
4404,34,482,10.0,0,1
4405,33,482,10.0,0,1
4406,33,482,10.0,0,1
4407,38,482,10.0,0,1
4408,33,482,10.0,0,1
4409,33,482,10.0,0,1
4410,33,482,10.0,0,1
4411,33,3,6.0,0,0
4412,38,3,6.0,0,1
4413,33,3,6.0,0,1
4414,46,3,6.0,0,1
4415,33,3,6.0,0,1
4416,56,3,6.0,0,1
4417,33,3,6.0,0,1
4418,36,3,6.0,0,1
4419,50,3,6.0,0,1
4420,33,594,7.0,0,1
4421,33,594,7.0,0,1
4422,30,594,7.0,0,1
4423,33,594,7.0,0,1
4424,33,594,7.0,0,1
4425,27,594,7.0,0,1
4426,20,594,7.0,0,1
4427,33,594,7.0,0,1
4428,33,594,7.0,0,1
4429,33,710,0.0,0,1
4430,22,710,0.0,0,1
4431,33,710,0.0,0,1
4432,24,710,0.0,0,1
4433,33,710,0.0,0,1
4434,56,710,0.0,0,0
4435,49,710,0.0,0,0
4436,33,710,0.0,0,1
4437,33,1020,6.0,0,1
4438,33,1020,6.0,0,1
4439,33,1020,6.0,0,1
4440,33,1020,6.0,0,1
4441,33,1020,6.0,0,1
4442,33,1020,6.0,0,1
4443,33,1020,6.0,0,1
4444,22,5280,10.0,0,1
4445,33,5280,10.0,0,1
4446,33,5280,10.0,0,1
4447,55,5280,10.0,0,0
4448,33,5280,10.0,0,1
4449,33,5280,10.0,0,1
4450,36,5280,10.0,0,1
4451,25,5280,10.0,0,1
4452,33,5280,10.0,0,1
4453,33,5280,10.0,0,1
4454,49,597,1.0,0,1
4455,33,597,1.0,0,1
4456,33,597,1.0,0,1
4457,33,597,1.0,0,1
4458,32,597,1.0,0,1
4459,33,597,1.0,0,1
4460,33,597,1.0,0,1
4461,33,597,1.0,0,1
4462,33,597,1.0,0,1
4463,33,597,1.0,0,1
4464,33,597,1.0,0,1
4465,33,597,1.0,0,1
4466,33,646,0.0,0,0
4467,33,646,0.0,0,1
4468,33,646,0.0,0,1
4469,33,646,0.0,0,1
4470,54,646,0.0,0,1
4471,46,646,0.0,0,0
4472,33,646,0.0,0,1
4473,33,646,0.0,0,1
4474,33,646,0.0,0,1
4475,22,646,0.0,0,1
4476,33,646,0.0,0,0
4477,33,748,2.0,0,1
4478,33,748,2.0,0,1
4479,33,748,2.0,0,0
4480,33,748,2.0,0,1
4481,47,748,2.0,0,1
4482,33,748,2.0,0,1
4483,33,748,2.0,0,1
4484,33,289,5.0,0,1
4485,33,289,5.0,0,1
4486,33,289,5.0,0,1
4487,33,289,5.0,0,1
4488,33,289,5.0,0,1
4489,33,289,5.0,0,1
4490,33,584,7.0,0,1
4491,23,584,7.0,0,1
4492,29,584,7.0,0,1
4493,46,584,7.0,0,1
4494,46,584,7.0,0,1
4495,33,584,7.0,0,1
4496,33,584,7.0,0,1
4497,33,584,7.0,0,1
4498,35,1070,0.0,0,1
4499,30,1070,0.0,0,1
4500,36,1070,0.0,0,1
4501,47,1070,0.0,0,1
4502,33,1070,0.0,0,1
4503,33,1070,0.0,0,1
4504,33,1070,0.0,0,0
4505,33,1070,0.0,0,1
4506,33,1070,0.0,0,1
4507,33,1070,0.0,0,1
4508,47,50,0.0,0,1
4509,24,50,0.0,0,1
4510,33,50,0.0,0,1
4511,43,50,0.0,0,1
4512,33,50,0.0,0,1
4513,28,50,0.0,0,1
4514,33,50,0.0,0,1
4515,33,50,0.0,0,0
4516,33,50,0.0,0,1
4517,33,50,0.0,0,1
4518,33,50,0.0,0,1
4519,33,50,0.0,0,1
4520,51,50,0.0,0,1
4521,37,50,0.0,0,1
4522,33,30,10.0,0,1
4523,42,30,10.0,0,1
4524,33,30,10.0,0,1
4525,33,30,10.0,0,1
4526,33,30,10.0,0,1
4527,42,30,10.0,0,1
4528,33,430,1.0,0,1
4529,45,430,1.0,0,1
4530,33,430,1.0,0,1
4531,33,430,1.0,0,1
4532,33,430,1.0,0,1
4533,25,430,1.0,0,1
4534,52,430,1.0,0,0
4535,51,430,1.0,0,1
4536,33,3,0.0,0,1
4537,50,3,0.0,0,0
4538,36,3,0.0,0,1
4539,33,3,0.0,0,1
4540,33,3,0.0,0,1
4541,33,750,1.0,0,1
4542,33,750,1.0,0,1
4543,33,750,1.0,0,1
4544,33,750,1.0,0,1
4545,33,750,1.0,0,1
4546,33,750,1.0,0,1
4547,49,750,1.0,0,1
4548,33,750,1.0,0,1
4549,33,750,1.0,0,1
4550,24,750,1.0,0,1
4551,37,750,1.0,0,1
4552,30,597,6.0,0,1
4553,33,597,6.0,0,1
4554,33,597,6.0,0,1
4555,33,597,6.0,0,1
4556,46,597,6.0,0,1
4557,33,597,6.0,0,0
4558,33,597,6.0,0,1
4559,54,597,6.0,0,1
4560,40,20,1.0,0,1
4561,50,20,1.0,0,1
4562,39,20,1.0,0,1
4563,33,20,1.0,0,1
4564,33,20,1.0,0,1
4565,33,20,1.0,0,1
4566,52,20,1.0,0,1
4567,36,20,1.0,0,1
4568,33,20,1.0,0,1
4569,33,20,1.0,0,1
4570,29,450,10.0,0,1
4571,33,450,10.0,0,1
4572,23,450,10.0,0,1
4573,36,450,10.0,0,1
4574,38,450,10.0,0,1
4575,33,450,10.0,0,1
4576,33,450,10.0,0,1
4577,37,450,10.0,0,1
4578,41,597,13.0,0,0
4579,28,597,13.0,0,1
4580,43,597,13.0,0,0
4581,46,597,13.0,0,0
4582,34,597,13.0,0,1
4583,33,597,13.0,0,1
4584,33,597,13.0,0,1
4585,44,597,13.0,0,0
4586,33,1020,13.0,0,0
4587,46,1020,13.0,0,1
4588,33,1020,13.0,0,1
4589,50,1020,13.0,0,1
4590,28,1020,13.0,0,1
4591,33,1020,13.0,0,0
4592,33,1020,13.0,0,1
4593,33,1020,13.0,0,1
4594,33,1020,13.0,0,1
4595,23,640,13.0,0,1
4596,37,640,13.0,0,1
4597,33,640,13.0,0,1
4598,33,640,13.0,0,1
4599,39,640,13.0,0,1
4600,33,640,13.0,0,1
4601,23,3,0.0,0,1
4602,42,3,0.0,0,1
4603,26,3,0.0,0,1
4604,33,3,0.0,0,1
4605,33,3,0.0,0,1
4606,37,3,0.0,0,1
4607,33,3,0.0,0,1
4608,33,3,0.0,0,1
4609,36,3,0.0,0,1
4610,33,3,0.0,0,1
4611,51,1020,7.0,0,1
4612,33,1020,7.0,0,0
4613,33,1020,7.0,0,1
4614,33,1020,7.0,0,1
4615,33,1020,7.0,0,1
4616,20,1020,7.0,0,1
4617,45,1020,7.0,0,1
4618,26,1020,7.0,0,1
4619,33,1020,7.0,0,1
4620,33,1020,7.0,0,1
4621,51,1020,7.0,0,1
4622,33,640,10.0,0,1
4623,33,640,10.0,0,1
4624,33,640,10.0,0,1
4625,24,640,10.0,0,1
4626,33,640,10.0,0,1
4627,33,640,10.0,0,1
4628,33,640,10.0,0,1
4629,46,640,10.0,0,1
4630,26,640,10.0,0,1
4631,49,26,9.0,0,1
4632,33,26,9.0,0,1
4633,33,26,9.0,0,1
4634,32,26,9.0,0,1
4635,33,26,9.0,0,1
4636,52,26,9.0,0,1
4637,33,26,9.0,0,1
4638,52,26,9.0,0,1
4639,34,430,8.0,0,1
4640,33,430,8.0,0,1
4641,33,430,8.0,0,1
4642,33,430,8.0,0,0
4643,33,430,8.0,0,1
4644,46,430,8.0,0,0
4645,33,430,8.0,0,1
4646,33,430,8.0,0,1
4647,33,430,8.0,0,1
4648,43,430,8.0,0,0
4649,33,2001,0.0,0,1
4650,33,2001,0.0,0,1
4651,33,2001,0.0,0,1
4652,34,2001,0.0,0,1
4653,40,2001,0.0,0,1
4654,33,2001,0.0,0,1
4655,33,2001,0.0,0,1
4656,33,2001,0.0,0,1
4657,47,2001,0.0,0,1
4658,55,2001,0.0,0,1
4659,33,62,0.0,0,1
4660,53,62,0.0,0,1
4661,22,62,0.0,0,1
4662,33,62,0.0,0,1
4663,33,62,0.0,0,1
4664,33,62,0.0,0,1
4665,33,62,0.0,0,1
4666,33,62,0.0,0,1
4667,28,1020,8.0,0,1
4668,33,1020,8.0,0,1
4669,33,1020,8.0,0,1
4670,33,1020,8.0,0,1
4671,33,1020,8.0,0,1
4672,43,1020,8.0,0,1
4673,33,1020,8.0,0,1
4674,33,1020,8.0,0,1
4675,33,26,9.0,0,1
4676,33,26,9.0,0,1
4677,33,26,9.0,0,1
4678,31,26,9.0,0,0
4679,33,26,9.0,0,0
4680,35,26,9.0,0,1
4681,33,26,9.0,0,1
4682,60,26,9.0,0,0
4683,21,26,9.0,0,1
4684,33,26,9.0,0,1
4685,33,26,9.0,0,1
4686,48,26,9.0,0,1
4687,36,26,9.0,0,1
4688,23,3,19.0,0,1
4689,33,3,19.0,0,1
4690,33,3,19.0,0,1
4691,33,3,19.0,0,1
4692,36,3,19.0,0,1
4693,33,3,19.0,0,1
4694,44,7,9.0,0,1
4695,33,7,9.0,0,1
4696,33,7,9.0,0,1
4697,39,7,9.0,0,1
4698,33,7,9.0,0,1
4699,33,7,9.0,0,1
4700,33,7,9.0,0,1
4701,33,50,0.0,0,1
4702,55,50,0.0,0,0
4703,33,50,0.0,0,1
4704,33,50,0.0,0,1
4705,40,50,0.0,0,1
4706,25,50,0.0,0,1
4707,33,50,0.0,0,1
4708,33,50,0.0,0,1
4709,33,50,0.0,0,1
4710,25,50,0.0,0,1
4711,33,50,0.0,0,1
4712,33,450,4.0,0,1
4713,30,450,4.0,0,1
4714,43,450,4.0,0,1
4715,33,450,4.0,0,1
4716,27,450,4.0,0,1
4717,48,450,4.0,0,1
4718,33,450,4.0,0,1
4719,51,450,4.0,0,0
4720,33,450,4.0,0,1
4721,33,289,15.0,0,1
4722,27,289,15.0,0,1
4723,33,289,15.0,0,1
4724,48,289,15.0,0,1
4725,33,289,15.0,0,1
4726,42,289,15.0,0,1
4727,33,289,15.0,0,1
4728,33,482,15.0,0,1
4729,33,482,15.0,0,1
4730,33,482,15.0,0,1
4731,33,482,15.0,0,1
4732,33,482,15.0,0,1
4733,53,482,15.0,0,1
4734,33,482,15.0,0,1
4735,53,482,15.0,0,1
4736,33,482,15.0,0,1
4737,21,748,0.0,0,1
4738,33,748,0.0,0,0
4739,33,748,0.0,0,1
4740,29,748,0.0,0,1
4741,21,1050,0.0,0,1
4742,33,1050,0.0,0,1
4743,27,1050,0.0,0,1
4744,33,1050,0.0,0,1
4745,33,1050,0.0,0,1
4746,43,1050,0.0,0,1
4747,37,597,17.0,0,1
4748,33,597,17.0,0,1
4749,24,597,17.0,0,1
4750,20,597,17.0,0,1
4751,33,597,17.0,0,1
4752,33,597,17.0,0,1
4753,25,597,17.0,0,1
4754,45,597,17.0,0,1
4755,42,597,17.0,0,1
4756,21,710,0.0,0,1
4757,33,710,0.0,0,1
4758,33,710,0.0,0,1
4759,33,710,0.0,0,1
4760,33,710,0.0,0,1
4761,33,710,0.0,0,1
4762,51,646,0.0,0,0
4763,33,646,0.0,0,1
4764,33,646,0.0,0,1
4765,33,646,0.0,0,1
4766,49,646,0.0,0,1
4767,33,646,0.0,0,1
4768,33,646,0.0,0,1
4769,40,646,0.0,0,1
4770,52,646,0.0,0,0
4771,33,646,0.0,0,1
4772,33,646,0.0,0,1
4773,52,646,0.0,0,1
4774,33,26,0.0,0,1
4775,33,26,0.0,0,1
4776,33,26,0.0,0,1
4777,33,26,0.0,0,1
4778,36,26,0.0,0,1
4779,33,26,0.0,0,1
4780,33,26,0.0,0,1
4781,33,26,0.0,0,1
4782,33,26,0.0,0,0
4783,33,26,0.0,0,1
4784,33,7,7.0,0,1
4785,33,7,7.0,0,1
4786,53,7,7.0,0,0
4787,33,7,7.0,0,1
4788,33,7,7.0,0,1
4789,33,7,7.0,0,1
4790,33,594,0.0,0,1
4791,53,594,0.0,0,1
4792,28,594,0.0,0,1
4793,33,594,0.0,0,1
4794,22,594,0.0,0,1
4795,33,594,0.0,0,1
4796,33,594,0.0,0,1
4797,33,62,0.0,0,1
4798,46,62,0.0,0,1
4799,33,62,0.0,0,1
4800,44,62,0.0,0,0
4801,32,62,0.0,0,1
4802,34,62,0.0,0,1
4803,29,62,0.0,0,1
4804,56,62,0.0,0,1
4805,33,7,7.0,0,1
4806,32,7,7.0,0,1
4807,52,7,7.0,0,0
4808,33,7,7.0,0,1
4809,48,7,7.0,0,0
4810,33,7,7.0,0,1
4811,45,7,7.0,0,1
4812,40,7,7.0,0,1
4813,33,640,12.0,0,1
4814,33,640,12.0,0,1
4815,33,640,12.0,0,1
4816,33,640,12.0,0,1
4817,42,640,12.0,0,1
4818,33,640,12.0,0,1
4819,33,640,12.0,0,1
4820,33,640,12.0,0,1
4821,33,584,12.0,0,1
4822,33,584,12.0,0,1
4823,33,584,12.0,0,1
4824,33,584,12.0,0,1
4825,33,584,12.0,0,1
4826,30,584,12.0,0,1
4827,33,584,12.0,0,1
4828,33,584,12.0,0,1
4829,33,25,8.0,0,1
4830,33,25,8.0,0,1
4831,33,25,8.0,0,1
4832,33,25,8.0,0,1
4833,33,25,8.0,0,1
4834,43,25,8.0,0,1
4835,33,25,8.0,0,1
4836,33,25,8.0,0,1
4837,33,25,8.0,0,1
4838,33,710,0.0,0,1
4839,48,710,0.0,0,1
4840,34,710,0.0,0,1
4841,46,710,0.0,0,1
4842,33,710,0.0,0,1
4843,33,710,0.0,0,1
4844,33,710,0.0,0,1
4845,35,710,0.0,0,1
4846,38,710,0.0,0,1
4847,45,750,4.0,0,1
4848,33,750,4.0,0,1
4849,33,750,4.0,0,1
4850,40,750,4.0,0,1
4851,33,750,4.0,0,1
4852,33,750,4.0,0,1
4853,33,750,4.0,0,1
4854,56,750,4.0,0,1
4855,45,750,4.0,0,1
4856,33,1070,0.0,0,1
4857,33,1070,0.0,0,1
4858,33,1070,0.0,0,1
4859,33,1070,0.0,0,0
4860,33,1070,0.0,0,1
4861,33,1070,0.0,0,1
4862,52,1070,0.0,0,1
4863,62,1070,0.0,0,1
4864,33,1070,0.0,0,1
4865,33,1070,0.0,0,1
4866,52,1070,0.0,0,1
4867,27,1070,0.0,0,1
4868,37,1070,0.0,0,0
4869,46,3,13.0,0,1
4870,33,3,13.0,0,1
4871,21,3,13.0,0,1
4872,49,3,13.0,0,1
4873,33,3,13.0,0,0
4874,53,3,13.0,0,0
4875,32,3,13.0,0,1
4876,35,3,13.0,0,1
4877,26,3,13.0,0,1
4878,33,748,4.0,0,1
4879,20,748,4.0,0,1
4880,33,748,4.0,0,1
4881,33,748,4.0,0,1
4882,33,748,4.0,0,0
4883,42,748,4.0,0,1
4884,33,450,0.0,0,1
4885,33,450,0.0,0,1
4886,23,450,0.0,0,1
4887,33,450,0.0,0,1
4888,47,450,0.0,0,1
4889,33,450,0.0,0,1
4890,49,450,0.0,0,1
4891,52,450,0.0,0,1
4892,37,450,0.0,0,1
4893,55,450,0.0,0,1
4894,33,450,0.0,0,1
4895,35,450,0.0,0,1
4896,43,450,0.0,0,1
4897,44,30,13.0,0,1
4898,33,30,13.0,0,1
4899,33,30,13.0,0,1
4900,45,30,13.0,0,1
4901,31,20,14.0,0,1
4902,33,20,14.0,0,1
4903,30,20,14.0,0,1
4904,33,20,14.0,0,1
4905,33,20,14.0,0,1
4906,24,20,14.0,0,1
4907,33,20,14.0,0,1
4908,33,20,14.0,0,1
4909,44,20,14.0,0,0
4910,33,20,14.0,0,0
4911,33,20,14.0,0,1
4912,33,20,14.0,0,1
4913,36,20,14.0,0,1
4914,33,7,4.0,0,1
4915,33,7,4.0,0,1
4916,68,7,4.0,0,0
4917,33,7,4.0,0,0
4918,34,7,4.0,0,1
4919,33,7,4.0,0,0
4920,33,7,4.0,0,1
4921,33,7,4.0,0,1
4922,33,7,4.0,0,1
4923,25,3,13.0,0,1
4924,31,3,13.0,0,1
4925,33,3,13.0,0,1
4926,33,3,13.0,0,1
4927,40,3,13.0,0,1
4928,49,646,0.0,0,0
4929,39,646,0.0,0,1
4930,33,646,0.0,0,1
4931,50,646,0.0,0,1
4932,33,646,0.0,0,1
4933,32,646,0.0,0,1
4934,33,646,0.0,0,1
4935,35,646,0.0,0,1
4936,66,646,0.0,0,1
4937,33,50,0.0,0,1
4938,33,50,0.0,0,0
4939,33,50,0.0,0,1
4940,21,50,0.0,0,1
4941,53,50,0.0,0,1
4942,33,50,0.0,0,1
4943,47,584,22.0,0,1
4944,57,584,22.0,0,1
4945,33,584,22.0,0,1
4946,41,584,22.0,0,1
4947,22,584,22.0,0,1
4948,33,584,22.0,0,1
4949,52,584,22.0,0,1
4950,28,584,22.0,0,1
4951,33,750,9.0,0,1
4952,33,750,9.0,0,1
4953,33,750,9.0,0,1
4954,43,750,9.0,0,1
4955,33,750,9.0,0,1
4956,42,750,9.0,0,0
4957,26,750,9.0,0,1
4958,54,13,15.0,0,1
4959,33,13,15.0,0,1
4960,33,13,15.0,0,1
4961,33,13,15.0,0,1
4962,33,13,15.0,0,1
4963,33,13,15.0,0,1
4964,33,13,15.0,0,1
4965,38,13,15.0,0,1
4966,33,13,15.0,0,1
4967,51,13,15.0,0,1
4968,33,430,4.0,0,1
4969,33,430,4.0,0,1
4970,33,430,4.0,0,1
4971,43,430,4.0,0,1
4972,27,430,4.0,0,1
4973,23,430,4.0,0,1
4974,32,430,4.0,0,1
4975,51,430,4.0,0,0
4976,33,1020,19.0,0,0
4977,34,1020,19.0,0,1
4978,33,1020,19.0,0,1
4979,33,1020,19.0,0,1
4980,33,1020,19.0,0,1
4981,33,1020,19.0,0,1
4982,24,1020,19.0,0,1
4983,33,1020,19.0,0,0
4984,33,2001,0.0,0,1
4985,33,2001,0.0,0,1
4986,50,2001,0.0,0,1
4987,33,2001,0.0,0,1
4988,48,2001,0.0,0,0
4989,33,2001,0.0,0,1
4990,33,2001,0.0,0,0
4991,46,2001,0.0,0,1
4992,38,2001,0.0,0,1
4993,50,2001,0.0,0,1
4994,21,2001,0.0,0,1
4995,33,289,11.0,0,1
4996,52,289,11.0,0,0
4997,36,289,11.0,0,0
4998,33,289,11.0,0,1
4999,45,289,11.0,0,1
5000,33,289,11.0,0,1
5001,26,289,11.0,0,1
5002,33,289,11.0,0,1
5003,33,289,11.0,0,1
5004,33,5280,6.0,0,1
5005,45,5280,6.0,0,1
5006,33,5280,6.0,0,1
