,Distance (yds),Elevation (ft),Is Home,Result
10229,21,20,1,1
10230,34,20,0,0
10231,48,20,1,1
10232,33,26,0,1
10233,33,26,1,1
10234,23,26,0,1
10235,24,26,1,1
10236,41,26,0,1
10237,36,26,1,1
10238,51,26,0,1
10239,30,289,1,1
10240,33,289,1,1
10241,36,289,0,1
10242,24,289,1,1
10243,42,289,0,0
10244,33,289,0,1
10245,49,289,1,1
10246,33,289,0,1
10247,33,289,1,1
10248,33,710,0,1
10249,38,710,1,1
10250,33,710,1,1
10251,33,710,0,1
10252,60,710,1,0
10253,44,710,0,1
10254,33,710,1,1
10255,33,710,0,1
10256,54,710,0,1
10257,54,710,0,1
10258,33,710,1,1
10259,27,710,1,1
10260,58,710,0,1
10261,48,710,1,1
10262,33,25,1,1
10263,33,25,1,1
10264,33,25,1,1
10265,33,25,1,1
10266,33,25,1,1
10267,32,25,1,1
10268,31,5280,1,1
10269,28,5280,1,1
10270,43,5280,0,0
10271,35,5280,1,1
10272,29,5280,0,1
10273,33,5280,1,1
10274,33,5280,0,1
10275,33,5280,0,1
10276,52,5280,1,1
10277,33,3,0,1
10278,50,3,1,0
10279,23,3,1,1
10280,33,3,0,1
10281,35,3,1,1
10282,43,3,0,1
10283,41,3,1,1
10284,33,3,0,1
10285,33,3,1,1
10286,33,3,0,1
10287,35,1020,1,1
10288,55,1020,0,1
10289,33,1020,1,1
10290,33,1020,0,1
10291,33,1020,1,1
10292,33,1020,0,1
10293,33,1020,1,1
10294,33,1020,1,1
10295,41,594,0,0
10296,33,594,1,1
10297,33,594,1,1
10298,39,594,0,1
10299,33,594,1,1
10300,24,594,0,1
10301,54,594,1,1
10302,33,594,1,0
10303,24,30,1,1
10304,40,30,0,1
10305,33,30,1,1
10306,33,30,1,1
10307,33,30,0,1
10308,33,30,0,1
10309,33,30,1,1
10310,33,30,1,1
10311,52,62,1,0
10312,53,62,0,1
10313,41,62,1,1
10314,33,62,1,0
10315,33,62,0,1
10316,51,62,1,0
10317,33,62,0,1
10318,33,62,0,1
10319,33,840,1,1
10320,40,840,0,0
10321,21,840,1,1
10322,33,840,0,1
10323,33,840,1,0
10324,20,840,1,1
10325,33,840,0,1
10326,54,840,1,1
10327,55,840,0,1
10328,50,840,1,0
10329,41,3,1,0
10330,33,3,1,1
10331,33,3,1,1
10332,33,3,0,1
10333,27,3,0,0
10334,28,430,0,1
10335,33,430,1,1
10336,33,430,1,1
10337,49,430,0,1
10338,39,430,0,1
10339,33,430,1,1
10340,33,430,0,1
10341,33,430,1,1
10342,33,430,0,1
10343,33,1070,1,1
10344,33,1070,0,1
10345,53,1070,0,0
10346,33,1070,0,1
10347,33,1070,0,1
10348,48,1070,0,1
10349,33,1070,0,1
10350,47,1070,1,1
10351,33,62,1,1
10352,33,62,1,1
10353,43,62,1,1
10354,33,62,0,1
10355,33,62,1,1
10356,53,62,1,1
10357,46,62,1,1
10358,33,13,0,1
10359,33,13,1,1
10360,33,13,0,1
10361,50,13,0,0
10362,36,13,1,1
10363,56,13,0,1
10364,33,13,0,1
10365,33,13,1,1
10366,33,13,0,1
10367,33,20,1,1
10368,33,20,1,1
10369,33,20,0,1
10370,31,20,1,1
10371,33,20,0,1
10372,25,20,0,1
10373,27,20,0,1
10374,33,20,1,1
10375,33,748,0,1
10376,33,748,1,0
10377,46,748,1,1
10378,37,748,1,1
10379,23,748,1,1
10380,50,750,0,1
10381,50,750,0,1
10382,23,750,1,1
10383,38,750,0,1
10384,61,750,1,0
10385,33,750,1,1
10386,37,750,0,1
10387,33,5280,1,1
10388,22,5280,0,1
10389,33,5280,1,1
10390,34,5280,0,1
10391,55,5280,0,1
10392,38,5280,1,0
10393,33,5280,1,1
10394,28,5280,1,1
10395,33,645,1,1
10396,33,645,0,1
10397,58,645,1,1
10398,33,645,1,1
10399,33,645,1,1
10400,33,645,1,1
10401,27,645,1,1
10402,33,645,1,1
10403,47,645,0,1
10404,44,646,1,1
10405,31,646,1,1
10406,33,646,1,1
10407,33,646,0,1
10408,33,646,1,1
10409,33,646,0,1
10410,33,646,1,1
10411,52,646,1,1
10412,26,646,1,0
10413,42,640,0,0
10414,33,640,0,1
10415,25,640,0,1
10416,30,640,1,1
10417,33,640,0,1
10418,33,640,0,1
10419,33,640,1,1
10420,44,640,0,0
10421,33,7,0,1
10422,33,7,1,1
10423,33,7,1,1
10424,30,7,1,1
10425,38,7,0,1
10426,33,7,1,1
10427,33,7,0,1
10428,33,7,1,1
10429,33,710,1,1
10430,33,710,0,1
10431,20,710,1,1
10432,33,710,1,1
10433,33,710,0,1
10434,33,710,0,1
10435,42,710,1,1
10436,33,710,0,1
10437,33,710,0,1
10438,33,710,1,1
10439,27,710,0,1
10440,31,3,1,1
10441,33,3,0,1
10442,47,3,1,0
10443,33,3,1,1
10444,35,3,1,0
10445,35,3,0,1
10446,33,3,0,1
10447,33,450,1,1
10448,51,450,0,1
10449,33,450,1,1
10450,33,450,0,1
10451,61,450,1,1
10452,33,450,0,1
10453,33,450,1,1
10454,33,450,0,1
10455,33,450,0,1
10456,33,450,0,1
10457,33,450,1,1
10458,37,597,1,1
10459,50,597,0,0
10460,33,597,1,1
10461,57,597,0,1
10462,33,597,0,1
10463,33,597,1,1
10464,33,597,1,1
10465,30,584,1,1
10466,33,584,1,1
10467,45,584,1,1
10468,33,584,1,1
10469,48,584,1,0
10470,33,584,1,1
10471,33,482,1,1
10472,33,482,0,1
10473,33,482,1,1
10474,33,482,1,1
10475,34,482,0,1
10476,20,482,1,1
10477,33,3,0,1
10478,33,3,1,1
10479,33,3,0,1
10480,33,3,1,1
10481,40,3,0,0
10482,55,3,1,1
10483,31,3,0,1
10484,33,3,1,1
10485,47,3,1,0
10486,43,30,1,1
10487,33,30,0,1
10488,33,30,0,1
10489,33,30,1,1
10490,51,30,0,1
10491,33,30,1,1
10492,33,30,1,1
10493,25,748,0,1
10494,33,748,0,1
10495,35,748,1,1
10496,57,748,0,1
10497,33,748,0,1
10498,33,748,1,1
10499,33,748,0,1
10500,49,748,1,1
10501,33,3,0,1
10502,33,3,0,1
10503,47,3,1,1
10504,55,3,0,1
10505,46,3,1,1
10506,38,3,0,1
10507,33,3,0,1
10508,33,640,1,1
10509,52,640,0,1
10510,48,640,1,0
10511,49,640,0,0
10512,26,640,1,1
10513,34,640,1,1
10514,33,640,1,1
10515,33,1020,1,1
10516,33,1020,1,1
10517,33,1020,1,1
10518,33,1020,0,1
10519,33,1020,0,1
10520,52,1050,1,1
10521,19,1050,0,1
10522,42,1050,1,1
10523,23,1050,1,1
10524,33,1050,0,1
10525,54,1050,1,1
10526,32,1050,0,1
10527,33,1050,1,1
10528,31,1050,0,1
10529,48,1050,1,1
10530,33,1050,0,1
10531,33,2001,1,1
10532,33,2001,1,1
10533,33,2001,1,1
10534,23,2001,1,1
10535,46,2001,1,1
10536,41,2001,1,1
10537,33,25,1,1
10538,33,25,1,1
10539,33,25,0,1
10540,37,25,1,1
10541,44,25,1,1
10542,31,25,1,1
10543,33,25,1,1
10544,33,25,1,1
10545,35,50,0,1
10546,33,50,1,1
10547,33,50,0,1
10548,33,50,0,1
10549,50,50,1,1
10550,49,50,0,1
10551,55,50,0,1
10552,33,50,0,1
10553,29,50,1,1
10554,33,50,0,1
10555,33,750,1,1
10556,36,750,0,1
10557,33,750,0,1
10558,29,750,1,1
10559,36,750,0,1
10560,30,750,1,1
10561,48,750,0,1
10562,33,750,1,1
10563,37,289,0,1
10564,33,289,0,1
10565,33,289,1,1
10566,33,289,1,1
10567,42,289,1,1
10568,33,289,0,1
10569,29,289,0,1
10570,51,1070,1,1
10571,33,1070,0,1
10572,46,1070,1,1
10573,33,1070,0,1
10574,56,1070,1,1
10575,35,1070,0,1
10576,33,1070,1,1
10577,23,1070,1,1
10578,33,594,0,1
10579,54,594,1,1
10580,33,594,0,1
10581,36,594,1,1
10582,39,594,1,1
10583,33,594,1,1
10584,38,594,0,1
10585,59,594,0,0
10586,33,25,1,1
10587,33,25,1,1
10588,36,25,0,1
10589,37,25,1,1
10590,28,25,0,1
10591,55,25,1,0
10592,23,25,0,1
10593,33,25,1,1
10594,33,25,1,1
10595,33,25,0,1
10596,33,25,0,0
10597,40,25,0,1
10598,40,597,0,1
10599,33,597,0,0
10600,48,597,0,1
10601,40,597,0,1
10602,33,597,1,1
10603,33,597,1,1
10604,36,597,0,1
10605,32,62,0,1
10606,48,62,1,1
10607,33,62,0,1
10608,33,62,0,1
10609,33,62,1,1
10610,33,62,0,1
10611,33,62,1,1
10612,33,62,1,1
10613,33,62,0,1
10614,33,62,1,1
10615,33,62,0,1
10616,33,62,1,1
10617,40,62,0,1
10618,33,750,1,1
10619,33,750,0,1
10620,33,750,1,1
10621,42,750,1,1
10622,33,750,0,0
10623,31,750,0,1
10624,28,750,0,1
10625,49,750,1,1
10626,35,750,1,1
10627,33,482,1,1
10628,33,482,0,1
10629,45,482,0,1
10630,21,482,0,1
10631,33,482,0,1
10632,50,482,1,1
10633,33,482,1,1
10634,33,482,0,1
10635,33,482,1,1
10636,31,482,1,1
10637,38,482,0,1
10638,37,289,1,1
10639,33,289,0,1
10640,57,289,0,0
10641,35,289,1,0
10642,23,289,1,1
10643,51,289,0,1
10644,40,840,1,1
10645,48,840,0,1
10646,33,840,1,1
10647,33,840,1,1
10648,33,840,1,1
10649,33,840,1,1
10650,54,840,1,0
10651,33,645,1,1
10652,33,645,1,1
10653,33,645,1,1
10654,33,645,1,1
10655,33,645,0,1
10656,33,645,1,1
10657,33,645,1,1
10658,40,645,0,1
10659,33,645,1,1
10660,33,645,0,1
10661,47,2001,0,1
10662,40,2001,1,1
10663,53,2001,0,1
10664,30,2001,0,1
10665,54,2001,1,1
10666,40,2001,1,1
10667,33,2001,1,1
10668,45,2001,0,1
10669,33,7,0,1
10670,39,7,0,1
10671,37,7,1,1
10672,35,7,0,1
10673,33,7,0,1
10674,33,7,0,1
10675,33,7,0,1
10676,38,26,0,1
10677,51,26,0,0
10678,33,26,1,1
10679,25,26,1,1
10680,33,26,1,1
10681,27,26,0,1
10682,35,26,1,1
10683,33,20,0,0
10684,44,20,1,1
10685,49,20,0,1
10686,42,20,1,1
10687,33,20,1,1
10688,47,20,0,1
10689,33,20,1,1
10690,44,20,1,1
10691,33,20,0,1
10692,33,20,1,1
10693,33,20,0,1
10694,43,20,1,1
10695,33,50,0,1
10696,33,50,1,1
10697,57,50,0,1
10698,33,50,1,1
10699,33,50,1,1
10700,48,50,1,0
10701,33,646,0,1
10702,33,646,1,1
10703,31,646,0,1
10704,33,646,1,1
10705,53,646,0,1
10706,33,646,0,1
10707,41,646,0,1
10708,39,646,0,1
10709,33,646,1,1
10710,33,25,1,1
10711,49,25,0,1
10712,53,25,0,0
10713,33,25,0,1
10714,33,25,1,1
10715,33,25,1,1
10716,26,25,0,1
10717,25,25,1,1
10718,47,25,1,1
10719,33,25,1,1
10720,33,25,0,1
10721,33,748,0,1
10722,29,748,0,1
10723,42,748,1,1
10724,33,748,0,1
10725,33,748,1,1
10726,33,748,0,1
10727,33,748,0,0
10728,27,748,0,1
10729,25,640,0,1
10730,33,640,1,1
10731,33,640,0,1
10732,52,640,1,0
10733,28,640,1,1
10734,25,640,0,1
10735,33,640,1,0
10736,33,640,0,1
10737,33,640,1,1
10738,34,7,0,1
10739,33,7,1,1
10740,33,7,0,1
10741,33,7,1,1
10742,47,7,0,1
10743,49,7,1,0
10744,41,7,1,1
10745,51,7,1,1
10746,31,5280,1,1
10747,33,5280,0,1
10748,34,5280,0,1
10749,30,5280,1,1
10750,52,5280,1,1
10751,33,5280,0,1
10752,37,5280,1,1
10753,28,5280,1,1
10754,30,5280,0,1
10755,33,450,0,1
10756,23,450,1,1
10757,33,450,0,1
10758,33,450,1,0
10759,42,450,1,1
10760,33,450,0,1
10761,36,450,0,1
10762,33,450,1,1
10763,33,450,0,1
10764,48,597,1,1
10765,30,597,1,1
10766,33,597,1,1
10767,33,597,1,1
10768,33,597,1,0
10769,33,597,1,1
10770,50,597,1,1
10771,33,1020,1,1
10772,33,1020,0,1
10773,33,1020,1,1
10774,43,1020,1,1
10775,33,1020,0,1
10776,33,1020,0,1
10777,33,584,1,1
10778,24,584,1,1
10779,33,584,0,1
10780,28,584,0,1
10781,35,584,1,1
10782,33,62,0,1
10783,54,62,0,1
10784,43,62,0,1
10785,33,62,1,1
10786,51,62,0,1
10787,33,62,1,1
10788,22,62,1,1
10789,55,62,0,0
10790,33,13,1,1
10791,37,13,1,1
10792,33,13,0,1
10793,28,13,1,1
10794,33,13,1,1
10795,33,13,1,1
10796,33,13,0,1
10797,33,7,1,1
10798,30,7,1,1
10799,24,7,1,1
10800,33,7,1,1
10801,33,7,1,1
10802,33,7,0,1
10803,33,7,1,1
10804,33,7,0,1
10805,39,62,1,1
10806,38,62,0,1
10807,42,62,0,1
10808,48,62,0,1
10809,33,62,1,1
10810,44,62,0,0
10811,33,62,0,1
10812,33,30,1,1
10813,48,30,0,1
10814,33,30,0,1
10815,34,30,0,0
10816,33,30,0,1
10817,48,30,0,0
10818,33,30,1,1
10819,33,30,0,1
10820,33,30,1,1
10821,33,30,1,1
10822,33,30,0,1
10823,59,30,1,1
10824,40,30,0,1
10825,33,430,1,1
10826,50,430,0,1
10827,33,430,1,1
10828,53,430,1,1
10829,33,430,0,1
10830,48,840,0,0
10831,25,840,0,1
10832,34,840,1,1
10833,39,840,0,1
10834,55,840,0,1
10835,33,840,1,1
10836,30,840,0,1
10837,33,5280,1,1
10838,33,5280,1,1
10839,36,5280,0,1
10840,24,5280,0,1
10841,23,5280,1,1
10842,33,5280,1,1
10843,34,5280,1,1
10844,33,646,0,1
10845,33,646,1,0
10846,33,646,0,1
10847,33,646,0,0
10848,42,646,0,1
10849,63,646,0,0
10850,40,50,0,1
10851,33,50,0,1
10852,33,50,1,1
10853,48,50,0,1
10854,49,50,1,0
10855,33,50,1,1
10856,53,50,0,1
10857,55,50,0,0
10858,33,50,1,1
10859,57,50,1,0
10860,33,2001,1,1
10861,30,2001,1,0
10862,33,2001,1,1
10863,33,2001,0,1
10864,33,2001,0,1
10865,33,2001,0,1
10866,34,2001,1,1
10867,33,2001,0,1
10868,32,2001,0,1
10869,33,1070,0,1
10870,33,1070,0,1
10871,49,1070,0,0
10872,33,1070,0,1
10873,24,1070,0,1
10874,56,1070,1,0
10875,33,1070,0,1
10876,33,1070,0,0
10877,38,3,0,1
10878,33,3,0,1
10879,33,3,1,0
10880,33,3,0,1
10881,54,3,0,1
10882,33,3,0,1
10883,33,3,1,1
10884,33,3,0,1
10885,33,3,1,1
10886,33,3,0,1
10887,42,3,1,1
10888,35,3,0,0
10889,25,1050,0,1
10890,33,1050,1,1
10891,52,1050,0,1
10892,33,1050,1,1
10893,41,1050,0,1
10894,45,1050,0,1
10895,33,1050,1,1
10896,39,1050,0,1
10897,39,1050,1,1
10898,53,1050,0,0
10899,41,482,0,1
10900,33,482,1,1
10901,33,482,0,1
10902,34,482,0,1
10903,33,482,0,1
10904,46,482,1,1
10905,33,20,0,1
10906,50,20,1,1
10907,33,20,0,1
10908,33,20,0,1
10909,32,20,0,1
10910,53,20,1,0
10911,33,20,1,1
10912,30,20,1,1
10913,33,20,0,1
10914,21,710,0,1
10915,46,710,1,1
10916,33,710,1,1
10917,33,710,1,1
10918,33,710,0,1
10919,58,710,1,0
10920,36,710,1,1
10921,33,710,0,1
10922,33,710,1,1
10923,24,710,0,1
10924,33,645,1,1
10925,43,645,0,1
10926,33,645,1,1
10927,33,645,0,1
10928,33,645,1,0
10929,52,645,1,1
10930,33,645,1,1
10931,33,645,1,1
10932,29,750,1,1
10933,51,750,0,1
10934,33,750,0,1
10935,33,750,0,1
10936,45,750,1,0
10937,33,750,0,1
10938,33,750,1,1
10939,33,3,0,1
10940,27,3,1,1
10941,22,3,0,1
10942,46,3,1,1
10943,42,3,0,1
10944,33,26,1,1
10945,23,26,0,1
10946,33,26,0,1
10947,33,26,1,1
10948,33,26,1,1
10949,33,7,1,1
10950,56,7,0,0
10951,33,7,0,1
10952,33,7,1,1
10953,33,7,0,1
10954,33,7,0,1
10955,33,7,1,1
10956,33,7,1,1
10957,33,7,0,1
10958,48,7,1,0
10959,54,7,0,1
10960,40,7,1,1
10961,48,7,0,1
10962,33,62,0,1
10963,44,62,1,1
10964,33,62,1,1
10965,43,62,1,0
10966,40,62,0,1
10967,27,62,1,1
10968,24,62,0,1
10969,33,62,1,1
10970,33,62,0,0
10971,33,62,1,1
10972,33,62,1,1
10973,29,50,1,1
10974,33,50,1,1
10975,38,50,1,1
10976,34,50,0,1
10977,38,50,1,1
10978,33,50,0,1
10979,33,50,0,1
10980,33,3,0,1
10981,33,3,0,1
10982,33,3,0,1
10983,33,3,1,1
10984,26,3,0,1
10985,33,3,1,1
10986,33,3,1,1
10987,31,3,0,1
10988,33,3,1,1
10989,33,430,1,1
10990,33,430,0,1
10991,24,430,1,1
10992,33,430,1,1
10993,23,430,0,1
10994,46,430,0,1
10995,23,430,0,1
10996,28,430,0,1
10997,33,430,1,0
10998,45,430,1,1
10999,33,640,1,1
11000,34,640,0,1
11001,33,640,1,1
11002,34,640,0,1
11003,33,640,1,1
11004,33,640,0,1
11005,40,640,1,1
11006,48,640,1,1
11007,38,289,0,1
11008,38,289,0,1
11009,33,450,0,1
11010,49,450,0,1
11011,33,450,0,1
11012,33,450,1,1
11013,33,450,0,1
11014,33,450,0,1
11015,33,450,0,1
11016,53,450,1,0
11017,33,450,0,1
11018,30,645,1,1
11019,33,645,0,1
11020,33,645,1,1
11021,42,645,0,0
11022,33,645,1,1
11023,33,645,0,1
11024,31,645,1,1
11025,33,645,0,1
11026,33,645,0,1
11027,33,645,1,1
11028,33,645,0,1
11029,37,645,1,1
11030,32,645,1,1
11031,26,30,1,1
11032,39,30,1,1
11033,33,30,0,1
11034,33,30,0,1
11035,33,30,0,1
11036,33,30,1,1
11037,33,30,0,1
11038,33,30,0,1
11039,33,30,0,1
11040,33,1020,0,1
11041,33,1020,0,1
11042,33,1020,1,1
11043,31,1020,0,1
11044,33,1020,1,1
11045,28,1020,1,1
11046,39,1020,0,1
11047,29,3,1,0
11048,33,3,1,1
11049,47,3,0,1
11050,33,3,1,1
11051,29,3,0,1
11052,41,3,0,0
11053,33,3,1,1
11054,33,3,1,1
11055,33,62,0,1
11056,23,62,0,1
11057,33,62,0,1
11058,33,62,1,1
11059,33,62,0,1
11060,33,594,1,1
11061,46,594,1,1
11062,33,594,0,0
11063,33,594,0,1
11064,25,594,1,1
11065,33,594,1,0
11066,28,594,1,1
11067,48,3,1,0
11068,33,3,0,1
11069,33,3,1,1
11070,36,3,0,1
11071,33,3,1,1
11072,32,3,0,1
11073,33,3,1,1
11074,45,3,0,0
11075,48,3,0,1
11076,36,3,1,1
11077,33,3,1,1
11078,33,3,1,1
11079,33,3,0,0
11080,33,3,1,1
11081,51,3,1,1
11082,54,3,1,1
11083,44,3,1,1
11084,33,482,1,1
11085,38,482,0,0
11086,33,482,1,1
11087,33,482,0,0
11088,33,482,1,1
11089,33,482,1,1
11090,32,482,1,1
11091,35,482,1,1
11092,33,584,1,1
11093,33,584,1,1
11094,33,584,0,1
11095,33,584,1,1
11096,33,584,0,1
11097,33,584,1,1
11098,38,584,0,1
11099,55,584,1,1
11100,27,25,0,1
11101,33,25,1,1
11102,33,25,0,1
11103,33,25,1,1
11104,25,25,0,1
11105,51,25,0,1
11106,31,25,1,1
11107,46,25,1,1
11108,33,25,1,1
11109,36,25,0,1
11110,49,2001,0,0
11111,36,2001,0,1
11112,33,750,0,1
11113,56,750,1,1
11114,33,750,0,1
11115,33,750,0,1
11116,33,750,1,1
11117,33,645,1,1
11118,60,645,1,1
11119,52,645,0,1
11120,33,645,1,1
11121,44,645,0,1
11122,33,645,1,1
11123,33,645,0,1
11124,59,645,1,1
11125,45,645,1,1
11126,50,645,1,1
11127,33,13,1,1
11128,33,13,0,1
11129,39,13,0,1
11130,33,13,1,1
11131,33,13,1,1
11132,33,13,1,1
11133,55,1050,0,1
11134,20,1050,1,1
11135,33,1050,0,1
11136,33,1050,1,1
11137,50,1050,1,0
11138,52,1050,1,0
11139,33,1050,0,1
11140,33,1050,1,1
11141,38,1050,0,1
11142,33,1050,0,1
11143,33,7,1,1
11144,33,7,0,1
11145,44,7,1,0
11146,28,7,0,1
11147,20,7,1,1
11148,23,7,0,1
11149,31,7,1,1
11150,33,7,1,1
11151,33,7,1,1
11152,33,7,0,1
11153,33,748,0,1
11154,33,748,1,1
11155,25,748,1,1
11156,23,748,1,1
11157,43,7,0,1
11158,50,7,1,0
11159,54,7,1,0
11160,33,7,0,1
11161,33,7,1,1
11162,33,7,0,1
11163,25,7,0,1
11164,34,7,0,1
11165,33,584,0,1
11166,33,584,1,1
11167,33,584,0,1
11168,41,584,0,1
11169,33,584,1,1
11170,33,584,1,1
11171,34,584,1,1
11172,33,597,1,1
11173,33,597,1,1
11174,32,597,0,1
11175,33,597,1,1
11176,23,597,1,1
11177,33,597,1,1
11178,33,597,0,1
11179,33,646,1,1
11180,33,646,1,1
11181,33,646,1,1
11182,33,646,0,1
11183,33,646,1,1
11184,23,646,0,1
11185,33,646,1,1
11186,33,646,0,1
11187,33,646,1,1
11188,33,430,1,0
11189,33,430,1,1
11190,23,430,0,1
11191,27,430,0,1
11192,53,430,0,1
11193,45,430,1,1
11194,33,430,0,1
11195,54,430,0,1
11196,38,289,0,0
11197,41,289,1,0
11198,33,289,0,1
11199,33,289,1,1
11200,25,289,1,1
11201,33,289,0,1
11202,29,289,0,1
11203,33,289,0,1
11204,53,289,0,1
11205,33,289,1,1
11206,33,2001,1,1
11207,33,2001,1,1
11208,33,2001,1,1
11209,33,2001,1,1
11210,33,2001,1,1
11211,33,2001,1,1
11212,33,2001,1,1
11213,33,2001,0,1
11214,33,2001,1,1
11215,33,2001,1,1
11216,33,2001,0,1
11217,33,2001,0,1
11218,34,482,1,1
11219,33,482,0,1
11220,33,482,0,1
11221,39,482,0,1
11222,33,482,1,1
11223,33,482,1,1
11224,33,482,0,1
11225,33,482,1,1
11226,29,482,1,1
11227,56,3,0,1
11228,33,3,1,1
11229,39,3,0,1
11230,33,3,1,1
11231,50,3,1,1
11232,33,3,1,1
11233,33,7,1,1
11234,37,7,1,1
11235,33,7,1,1
11236,33,7,1,1
11237,27,7,1,1
11238,35,7,1,1
11239,33,20,0,1
11240,26,20,0,1
11241,26,20,1,1
11242,33,20,1,1
11243,33,20,0,1
11244,43,20,1,1
11245,33,20,1,1
11246,55,710,1,0
11247,33,710,0,0
11248,33,710,0,1
11249,33,710,1,1
11250,33,710,1,1
11251,33,710,1,1
11252,29,710,1,1
11253,31,710,1,1
11254,43,710,1,0
11255,42,710,1,1
11256,33,1070,1,1
11257,33,1070,0,1
11258,33,1070,0,1
11259,58,1070,1,1
11260,43,1070,1,1
11261,33,1070,0,1
11262,33,1070,0,1
11263,27,1070,1,1
11264,33,1070,0,1
11265,33,1070,0,1
11266,43,1070,0,1
11267,33,1070,1,1
11268,39,640,0,1
11269,33,640,1,1
11270,33,640,0,1
11271,36,640,1,1
11272,46,640,0,1
11273,33,640,0,1
11274,33,640,1,1
11275,33,640,0,1
11276,33,640,1,1
11277,33,640,0,1
11278,22,62,1,1
11279,33,62,1,1
11280,27,62,1,1
11281,33,62,1,1
11282,33,62,0,1
11283,43,62,1,0
11284,33,62,0,1
11285,33,62,0,0
11286,33,594,1,1
11287,33,594,1,1
11288,33,594,1,1
11289,33,594,0,1
11290,55,594,0,1
11291,49,594,1,1
11292,29,594,1,1
11293,45,13,1,1
11294,28,13,0,1
11295,33,13,0,1
11296,41,13,0,1
11297,33,13,1,1
11298,29,13,0,1
11299,33,13,0,1
11300,33,13,0,1
11301,24,13,0,1
11302,33,13,1,1
11303,20,62,1,1
11304,33,62,1,1
11305,33,62,0,1
11306,33,62,0,1
11307,40,62,1,1
11308,33,62,0,1
11309,47,62,1,1
11310,45,62,1,1
11311,53,62,1,1
11312,29,62,0,1
11313,33,750,1,1
11314,33,750,1,1
11315,33,750,1,1
11316,49,750,1,1
11317,33,750,1,1
11318,35,750,0,1
11319,30,750,1,1
11320,33,50,0,1
11321,33,50,0,1
11322,33,50,1,1
11323,33,50,1,1
11324,57,7,1,1
11325,33,7,0,1
11326,52,7,1,1
11327,33,7,1,1
11328,54,7,1,1
11329,43,7,0,1
11330,35,7,1,1
11331,33,7,0,1
11332,33,7,0,1
11333,29,7,1,1
11334,33,840,0,1
11335,33,840,1,1
11336,36,840,0,1
11337,33,840,0,1
11338,33,840,1,1
11339,33,840,1,1
11340,33,840,0,0
11341,33,840,0,1
11342,26,840,1,1
11343,33,748,0,1
11344,52,748,1,1
11345,33,748,0,0
11346,33,748,1,1
11347,53,748,0,1
11348,33,748,0,1
11349,33,748,1,0
11350,33,748,0,1
11351,43,748,1,0
11352,32,748,0,1
11353,33,1050,0,1
11354,33,1050,1,1
11355,22,1050,1,1
11356,47,1050,1,1
11357,33,1050,1,1
11358,33,1050,0,1
11359,41,1050,1,1
11360,35,1050,1,1
11361,25,1050,1,1
11362,24,26,1,1
11363,33,26,1,1
11364,52,26,0,0
11365,31,26,1,1
11366,33,26,1,1
11367,33,26,1,1
11368,51,26,1,1
11369,24,1020,0,1
11370,33,1020,1,1
11371,36,1020,1,0
11372,35,1020,0,1
11373,33,1020,1,1
11374,33,5280,1,1
11375,32,5280,0,1
11376,47,5280,0,0
11377,57,5280,1,0
11378,33,5280,0,0
11379,33,5280,0,1
11380,33,5280,0,1
11381,56,5280,0,1
11382,33,62,1,1
11383,20,62,1,1
11384,46,62,1,0
11385,33,62,0,1
11386,33,62,1,1
11387,21,62,1,1
11388,33,62,1,1
11389,31,62,1,1
11390,33,62,0,1
11391,33,30,1,1
11392,52,30,0,1
11393,28,30,1,1
11394,33,30,1,1
11395,21,30,1,1
11396,33,30,0,1
11397,33,30,1,1
11398,44,30,1,1
11399,33,30,0,1
11400,43,30,1,1
11401,33,430,1,1
11402,28,430,0,1
11403,33,430,1,1
11404,27,430,0,1
11405,33,430,0,1
11406,33,430,1,1
11407,33,430,0,1
11408,25,3,1,1
11409,33,3,1,1
11410,33,3,1,1
11411,27,3,1,1
11412,33,3,0,1
11413,33,3,1,1
11414,33,3,0,1
11415,33,3,0,1
11416,33,3,0,1
11417,54,3,1,1
11418,28,30,0,1
11419,33,30,1,1
11420,33,30,1,1
11421,34,30,0,1
11422,33,30,1,1
11423,33,30,0,1
11424,33,30,1,1
11425,33,30,0,1
11426,43,30,1,1
11427,33,30,0,1
11428,49,594,0,0
11429,33,594,1,1
11430,42,594,0,0
11431,33,594,1,1
11432,33,594,0,1
11433,33,594,1,1
11434,55,594,1,0
11435,22,594,1,1
11436,37,594,0,1
11437,42,594,1,1
11438,33,594,0,1
11439,42,594,1,1
11440,33,594,1,1
11441,35,7,1,1
11442,26,7,1,1
11443,24,7,1,1
11444,33,7,1,1
11445,34,7,1,1
11446,33,7,1,1
11447,34,1020,0,1
11448,33,1020,1,1
11449,33,1020,0,1
11450,33,1020,0,1
11451,54,1020,1,1
11452,42,1020,1,1
11453,27,1020,1,1
11454,24,1020,1,1
11455,48,1020,1,1
11456,46,1020,1,1
11457,41,645,0,1
11458,33,645,1,1
11459,33,645,0,1
11460,51,645,1,1
11461,30,645,0,1
11462,33,645,1,1
11463,43,645,1,1
11464,34,840,0,1
11465,33,840,0,1
11466,54,840,1,1
11467,33,840,0,1
11468,33,840,0,0
11469,33,840,0,1
11470,33,840,1,1
11471,36,840,0,1
11472,31,5280,1,1
11473,36,5280,0,1
11474,33,5280,1,1
11475,43,5280,1,1
11476,48,5280,1,0
11477,50,5280,0,1
11478,20,5280,1,1
11479,50,5280,0,0
11480,52,5280,0,1
